Area,Bio_Pattern,Gender,BirthSeas,SubMorph,Morph,Yr,Seas,Time,Beg/Mid,Era,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,1,1,1,1,1,2021,1,2021,B,FORE,6802.12,5921.13,5156.87,4490.85,3898.18,3340.44,2786.88,2223.33,1581.6,1385.67,696.881,487.537,436.352,738.732,380.349,193.274,78.106,50.7275,26.4744,17.8399,8.4171,5.09406,3.49856,2.60781,0.541556,0.275883,0.108001,0.0842992,0.0327347,0.00814468,0.00687932,0.00456365,0.00202801,0.000664598,0.000165909,4.68E-05,2.94E-05,1.81E-05,4.60E-06,1.66E-06,1.83E-06
1,1,1,1,1,1,2021,1,2021.5,M,FORE,6342.3,5520.77,4807.01,4179.55,3608.52,3056.49,2504.28,1954.94,1361.87,1173.67,584.05,406.346,362.828,613.744,315.919,160.525,64.8709,42.1316,21.9883,14.8169,6.99081,4.23086,2.90572,2.16591,0.449788,0.229134,0.0897002,0.0700146,0.0271877,0.00676455,0.00571361,0.00379033,0.00168436,0.00055198,0.000137795,3.89E-05,2.44E-05,1.51E-05,3.82E-06,1.38E-06,1.52E-06
1,1,1,1,1,1,2022,1,2022,B,FORE,6796.64,5913.57,5147.48,4480.88,3889.84,3340.39,2796.67,2250.33,1718.96,1172.66,994.107,489.487,338.676,301.692,509.903,262.403,133.325,53.8784,34.9923,18.2623,12.3061,5.8062,3.51394,2.41334,1.7989,0.373571,0.190307,0.0745003,0.0581505,0.0225807,0.00561828,0.00474543,0.00314805,0.00139894,0.000458446,0.000114446,3.23E-05,2.03E-05,1.25E-05,3.18E-06,2.41E-06
1,1,1,1,1,1,2022,1,2022.5,M,FORE,6337.2,5513.72,4798.25,4170.28,3600.8,3056.44,2513.08,1978.69,1480.14,993.25,833.152,407.971,281.61,250.648,423.527,217.941,110.733,44.7486,29.0628,15.1677,10.2208,4.82233,2.91849,2.0044,1.49407,0.310268,0.158059,0.0618761,0.0482968,0.0187544,0.00466625,0.0039413,0.00261461,0.00116189,0.000380762,9.51E-05,2.68E-05,1.69E-05,1.04E-05,2.64E-06,2.00E-06
1,1,1,1,1,1,2023,1,2023,B,FORE,6793.33,5908.81,5140.91,4472.72,3881.21,3333.24,2796.62,2258.24,1739.84,1274.5,841.288,698.257,340.031,234.16,208.24,351.782,181.012,91.9691,37.1659,24.1381,12.5975,8.48888,4.00518,2.42395,1.66475,1.2409,0.257693,0.131276,0.0513911,0.0401128,0.0155764,0.00387555,0.00327344,0.00217156,0.000965004,0.000316241,7.89E-05,2.23E-05,1.40E-05,8.63E-06,3.85E-06
1,1,1,1,1,1,2023,1,2023.5,M,FORE,6334.11,5509.28,4792.13,4162.68,3592.81,3049.89,2513.04,1985.64,1498.12,1079.51,705.076,581.974,282.737,194.542,172.965,292.175,150.339,76.3848,30.868,20.0478,10.4629,7.05042,3.32649,2.01321,1.38265,1.03062,0.214026,0.109031,0.0426827,0.0333156,0.0129369,0.00321883,0.00271875,0.00180358,0.000801482,0.000262653,6.56E-05,1.85E-05,1.16E-05,7.17E-06,3.20E-06
1,1,1,1,1,1,2024,1,2024,B,FORE,6791.26,5905.93,5136.77,4467.01,3874.14,3325.84,2790.64,2258.21,1745.95,1289.98,914.349,590.918,485.057,235.096,161.627,143.665,242.668,124.864,63.4412,25.6374,16.6507,8.68991,5.85572,2.76281,1.67206,1.14836,0.855983,0.177759,0.0905553,0.0354501,0.0276702,0.0107448,0.00267339,0.00225805,0.00149796,0.000665669,0.000218146,5.45E-05,1.54E-05,9.66E-06,8.61E-06
1,1,1,1,1,1,2024,1,2024.5,M,FORE,6332.18,5506.6,4788.27,4157.37,3586.27,3043.13,2507.66,1985.61,1503.38,1092.62,766.308,492.511,403.326,195.32,134.247,119.322,201.547,103.706,52.691,21.2931,13.8292,7.21739,4.86345,2.29465,1.38873,0.953767,0.710935,0.147637,0.0752106,0.029443,0.0229814,0.00892403,0.00222038,0.00187542,0.00124413,0.00055287,0.000181181,4.52E-05,1.28E-05,8.02E-06,7.15E-06
1,1,1,1,1,1,2025,1,2025,B,FORE,6789.83,5904.13,5134.26,4463.42,3869.19,3319.79,2784.45,2253.37,1745.92,1294.51,925.456,642.235,410.492,335.367,162.273,111.506,99.1037,167.395,86.1325,43.7624,17.6849,11.4858,5.99439,4.03933,1.90581,1.15341,0.79215,0.590465,0.12262,0.062466,0.0244538,0.0190872,0.00741184,0.00184413,0.00155763,0.00103331,0.000459185,0.000150479,3.76E-05,1.06E-05,1.26E-05
1,1,1,1,1,1,2025,1,2025.5,M,FORE,6330.85,5504.92,4785.94,4154.03,3581.69,3037.59,2502.09,1981.36,1503.36,1096.46,775.616,535.282,341.325,278.625,134.784,92.6122,82.3104,139.03,71.5372,36.3468,14.6882,9.53951,4.97863,3.35486,1.58287,0.95796,0.657918,0.49041,0.101842,0.051881,0.0203101,0.0158528,0.00615589,0.00153164,0.00129369,0.000858214,0.000381376,0.00012498,3.12E-05,8.81E-06,1.05E-05
1,1,1,1,1,1,2026,1,2026,B,FORE,6788.72,5902.89,5132.7,4461.24,3866.08,3315.55,2779.38,2248.37,1742.19,1294.49,928.708,650.037,446.14,283.813,231.484,111.952,76.9197,68.3628,115.471,59.415,30.1877,12.1992,7.92302,4.13499,2.78637,1.31465,0.795631,0.546433,0.407309,0.0845845,0.0430897,0.0168685,0.0131665,0.00511276,0.0012721,0.00107447,0.000712788,0.000316751,0.000103802,2.59E-05,1.60E-05
1,1,1,1,1,1,2026,1,2026.5,M,FORE,6329.81,5503.76,4784.48,4152,3578.81,3033.71,2497.54,1976.97,1500.14,1096.44,778.342,541.785,370.967,235.794,192.271,92.9827,63.8855,56.7786,95.904,49.3471,25.0724,10.1321,6.58045,3.43431,2.31422,1.09188,0.66081,0.453839,0.33829,0.0702515,0.035788,0.0140101,0.0109354,0.00424639,0.00105654,0.000892397,0.000592005,0.000263077,8.62E-05,2.15E-05,1.33E-05
1,1,2,1,1,2,1874,1,1874,B,VIRG,7309.49,6268.37,5375.55,4609.89,3953.29,3390.21,2907.33,2493.23,2138.11,1833.58,1572.41,1348.45,1156.39,991.678,850.431,729.301,625.424,536.343,459.95,394.438,338.257,290.078,248.761,213.329,182.944,156.887,134.541,115.378,98.9443,84.8513,72.7657,62.4015,53.5134,45.8913,39.3549,33.7495,28.9424,24.8201,21.2849,18.2532,109.899
1,1,2,1,1,2,1874,1,1874.5,M,VIRG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,1,1,2,1875,1,1875,B,INIT,7309.49,6268.37,5375.55,4609.89,3953.29,3390.21,2907.33,2493.23,2138.11,1833.58,1572.41,1348.45,1156.39,991.678,850.431,729.301,625.424,536.343,459.95,394.438,338.257,290.078,248.761,213.329,182.944,156.887,134.541,115.378,98.9443,84.8513,72.7657,62.4015,53.5134,45.8913,39.3549,33.7495,28.9424,24.8201,21.2849,18.2532,109.899
1,1,2,1,1,2,1875,1,1875.5,M,INIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,1,1,2,1876,1,1876,B,TIME,7309.82,6268.62,5375.74,4610.04,3953.4,3390.29,2907.4,2493.28,2138.15,1833.6,1572.43,1348.47,1156.4,991.687,850.437,729.306,625.428,536.346,459.952,394.44,338.258,290.079,248.762,213.33,182.945,156.887,134.541,115.378,98.9444,84.8514,72.7658,62.4015,53.5134,45.8913,39.3549,33.7495,28.9424,24.8201,21.2849,18.2532,109.899
1,1,2,1,1,2,1876,1,1876.5,M,TIME,6769.25,5805.05,4978.2,4269.12,3661.03,3139.56,2692.37,2308.88,1980.01,1697.99,1456.14,1248.73,1070.87,918.341,787.538,675.366,579.171,496.678,425.934,365.267,313.24,268.624,230.363,197.552,169.414,145.284,124.591,106.845,91.6264,78.5758,67.384,57.7863,49.5555,42.4972,36.4442,31.2533,26.8018,22.9844,19.7106,16.9032,101.771
1,1,2,1,1,2,1877,1,1877,B,TIME,7309.85,6268.66,5375.76,4610.05,3953.41,3390.28,2907.36,2493.24,2138.11,1833.57,1572.4,1348.44,1156.38,991.668,850.42,729.292,625.416,536.335,459.943,394.432,338.251,290.073,248.757,213.326,182.941,156.884,134.538,115.376,98.9424,84.8497,72.7643,62.4002,53.5124,45.8904,39.3541,33.7488,28.9418,24.8195,21.2844,18.2528,109.897
1,1,2,1,1,2,1877,1,1877.5,M,TIME,6769.28,5805.08,4978.22,4269.13,3661.04,3139.55,2692.34,2308.84,1979.98,1697.96,1456.11,1248.71,1070.85,918.324,787.523,675.353,579.16,496.668,425.925,365.259,313.234,268.619,230.359,197.548,169.411,145.281,124.588,106.842,91.6246,78.5742,67.3826,57.7851,49.5546,42.4963,36.4434,31.2527,26.8013,22.9839,19.7102,16.9028,101.769
1,1,2,1,1,2,1878,1,1878,B,TIME,7309.9,6268.69,5375.79,4610.08,3953.42,3390.29,2907.35,2493.21,2138.08,1833.54,1572.38,1348.41,1156.35,991.649,850.404,729.277,625.403,536.325,459.934,394.424,338.245,290.067,248.752,213.321,182.937,156.881,134.536,115.373,98.9404,84.848,72.7628,62.399,53.5113,45.8895,39.3533,33.7481,28.9412,24.819,21.284,18.2524,109.895
1,1,2,1,1,2,1878,1,1878.5,M,TIME,6769.32,5805.11,4978.25,4269.15,3661.05,3139.55,2692.33,2308.82,1979.94,1697.93,1456.08,1248.69,1070.83,918.306,787.508,675.34,579.148,496.658,425.917,365.252,313.228,268.614,230.354,197.544,169.407,145.278,124.585,106.84,91.6227,78.5726,67.3812,57.7839,49.5536,42.4955,36.4427,31.252,26.8007,22.9834,19.7098,16.9025,101.767
1,1,2,1,1,2,1879,1,1879,B,TIME,7309.95,6268.73,5375.82,4610.1,3953.44,3390.3,2907.36,2493.2,2138.05,1833.51,1572.35,1348.39,1156.33,991.63,850.388,729.263,625.391,536.314,459.925,394.416,338.238,290.061,248.747,213.317,182.934,156.878,134.533,115.371,98.9384,84.8462,72.7613,62.3977,53.5102,45.8885,39.3525,33.7474,28.9406,24.8185,21.2835,18.2521,109.893
1,1,2,1,1,2,1879,1,1879.5,M,TIME,6769.37,5805.15,4978.27,4269.18,3661.07,3139.57,2692.33,2308.81,1979.92,1697.9,1456.06,1248.66,1070.81,918.289,787.493,675.327,579.137,496.648,425.909,365.245,313.222,268.608,230.349,197.54,169.404,145.275,124.583,106.838,91.6208,78.571,67.3799,57.7827,49.5525,42.4946,36.442,31.2514,26.8002,22.9829,19.7094,16.9021,101.765
1,1,2,1,1,2,1880,1,1880,B,TIME,7310.01,6268.77,5375.85,4610.12,3953.46,3390.32,2907.37,2493.21,2138.05,1833.49,1572.32,1348.37,1156.31,991.611,850.372,729.249,625.379,536.304,459.916,394.408,338.231,290.056,248.742,213.313,182.93,156.875,134.53,115.369,98.9364,84.8445,72.7598,62.3964,53.5091,45.8876,39.3517,33.7467,28.94,24.818,21.2831,18.2517,109.89
1,1,2,1,1,2,1880,1,1880.5,M,TIME,6769.42,5805.19,4978.3,4269.17,3660.96,3139.35,2692.08,2308.57,1979.7,1697.7,1455.88,1248.5,1070.67,918.172,787.392,675.241,579.063,496.585,425.854,365.198,313.181,268.574,230.32,197.515,169.382,145.256,124.567,106.824,91.609,78.5609,67.3712,57.7753,49.5462,42.4891,36.4373,31.2474,26.7967,22.98,19.7069,16.9,101.752
1,1,2,1,1,2,1881,1,1881,B,TIME,7310.02,6268.82,5375.89,4610.15,3953.43,3390.1,2906.96,2492.74,2137.6,1833.09,1571.97,1348.05,1156.04,991.378,850.171,729.077,625.232,536.177,459.807,394.315,338.151,289.987,248.683,213.262,182.887,156.837,134.498,115.341,98.9129,84.8244,72.7426,62.3816,53.4964,45.8767,39.3424,33.7387,28.9332,24.8121,21.2781,18.2474,109.864
1,1,2,1,1,2,1881,1,1881.5,M,TIME,6769.44,5805.23,4978.33,4269.16,3660.8,3138.92,2691.45,2307.89,1979.08,1697.14,1455.39,1248.08,1070.31,917.856,787.122,675.008,578.864,496.414,425.707,365.072,313.073,268.481,230.24,197.446,169.323,145.206,124.524,106.788,91.5774,78.5337,67.3479,57.7553,49.529,42.4745,36.4247,31.2366,26.7875,22.972,19.7,16.8941,101.717
1,1,2,1,1,2,1882,1,1882,B,TIME,7310.01,6268.83,5375.93,4610.18,3953.39,3389.83,2906.35,2491.91,2136.75,1832.31,1571.28,1347.45,1155.52,990.931,849.787,728.748,624.949,535.934,459.599,394.136,337.998,289.856,248.57,213.166,182.804,156.766,134.437,115.289,98.868,84.7859,72.7096,62.3533,53.4721,45.8559,39.3245,33.7234,28.92,24.8009,21.2684,18.2391,109.814
1,1,2,1,1,2,1882,1,1882.5,M,TIME,6769.43,5805.25,4978.37,4269.16,3660.63,3138.44,2690.62,2306.88,1978.07,1696.24,1454.59,1247.39,1069.71,917.342,786.68,674.629,578.539,496.135,425.468,364.867,312.898,268.33,230.111,197.335,169.228,145.124,124.454,106.727,91.5259,78.4895,67.31,57.7228,49.5012,42.4506,36.4042,31.219,26.7724,22.9591,19.689,16.8846,101.659
1,1,2,1,1,2,1883,1,1883,B,TIME,7309.96,6268.82,5375.95,4610.21,3953.36,3389.55,2905.69,2490.9,2135.58,1831.18,1570.27,1346.57,1154.76,990.27,849.219,728.26,624.53,535.576,459.291,393.872,337.771,289.661,248.404,213.023,182.681,156.661,134.347,115.212,98.8017,84.729,72.6608,62.3115,53.4362,45.8251,39.2981,33.7007,28.9006,24.7842,21.2541,18.2268,109.741
1,1,2,1,1,2,1883,1,1883.5,M,TIME,6769.38,5805.24,4978.38,4269.16,3660.48,3137.96,2689.75,2305.7,1976.78,1695.01,1453.5,1246.44,1068.88,916.631,786.069,674.105,578.089,495.749,425.137,364.583,312.654,268.121,229.932,197.182,169.096,145.011,124.357,106.644,91.4545,78.4284,67.2575,57.6778,49.4626,42.4175,36.3758,31.1947,26.7515,22.9412,19.6736,16.8714,101.58
1,1,2,1,1,2,1884,1,1884,B,TIME,7309.88,6268.78,5375.93,4610.22,3953.34,3389.29,2905.04,2489.86,2134.27,1829.79,1568.96,1345.42,1153.75,989.4,848.468,727.615,623.977,535.101,458.884,393.523,337.472,289.404,248.183,212.833,182.519,156.522,134.228,115.109,98.7139,84.6538,72.5962,62.2561,53.3888,45.7844,39.2632,33.6708,28.875,24.7622,21.2352,18.2106,109.643
1,1,2,1,1,2,1884,1,1884.5,M,TIME,6769.31,5805.2,4978.37,4269.14,3660.32,3137.48,2688.88,2304.49,1975.35,1693.53,1452.13,1245.23,1067.84,915.726,785.288,673.434,577.513,495.255,424.714,364.22,312.342,267.854,229.703,196.985,168.928,144.867,124.233,106.538,91.3633,78.3501,67.1905,57.6203,49.4132,42.3751,36.3395,31.1636,26.7248,22.9183,19.654,16.8546,101.479
1,1,2,1,1,2,1885,1,1885,B,TIME,7309.78,6268.71,5375.9,4610.21,3953.29,3389.02,2904.38,2488.81,2132.92,1828.26,1567.43,1344,1152.51,988.323,847.538,726.813,623.288,534.51,458.377,393.088,337.099,289.084,247.909,212.598,182.317,156.349,134.079,114.982,98.6047,84.5601,72.5159,62.1872,53.3297,45.7338,39.2197,33.6335,28.843,24.7348,21.2117,18.1905,109.522
1,1,2,1,1,2,1885,1,1885.5,M,TIME,6769.21,5805.13,4978.34,4269.09,3660.14,3137,2688.01,2303.28,1973.89,1691.94,1450.55,1243.79,1066.57,914.629,784.341,672.619,576.813,494.654,424.198,363.778,311.963,267.529,229.424,196.746,168.723,144.691,124.082,106.408,91.2523,78.2549,67.1088,57.5503,49.3532,42.3236,36.2953,31.1257,26.6923,22.8905,19.6301,16.8341,101.355
1,1,2,1,1,2,1886,1,1886,B,TIME,7309.66,6268.62,5375.84,4610.18,3953.22,3388.74,2903.73,2487.77,2131.57,1826.71,1565.78,1342.39,1151.05,987.044,846.43,725.857,622.465,533.803,457.77,392.568,336.653,288.702,247.581,212.317,182.076,156.142,133.902,114.83,98.4742,84.4481,72.4199,62.1049,53.2591,45.6732,39.1678,33.589,28.8048,24.702,21.1836,18.1664,109.377
1,1,2,1,1,2,1886,1,1886.5,M,TIME,6769.1,5805.05,4978.28,4269.03,3659.95,3136.51,2687.15,2302.06,1972.42,1690.32,1448.87,1242.16,1065.1,913.345,783.231,671.66,575.988,493.946,423.59,363.256,311.516,267.145,229.095,196.464,168.481,144.483,123.904,106.256,91.1215,78.1427,67.0126,57.4677,49.2824,42.2629,36.2433,31.081,26.6541,22.8576,19.6019,16.81,101.21
1,1,2,1,1,2,1887,1,1887,B,TIME,7309.52,6268.52,5375.76,4610.13,3953.13,3388.44,2903.06,2486.72,2130.22,1825.16,1564.11,1340.69,1149.42,985.575,845.149,724.75,621.51,532.981,457.065,391.963,336.133,288.256,247.199,211.989,181.795,155.901,133.695,114.653,98.3222,84.3178,72.3081,62.009,53.1768,45.6027,39.1073,33.5371,28.7603,24.6639,21.1509,18.1383,109.208
1,1,2,1,1,2,1887,1,1887.5,M,TIME,6768.97,5804.96,4978.21,4268.95,3659.74,3136,2686.26,2300.85,1970.96,1688.7,1447.17,1240.45,1063.48,911.885,781.959,670.562,575.041,493.131,422.891,362.656,311.002,266.704,228.716,196.139,168.202,144.245,123.699,106.08,90.9709,78.0135,66.9018,57.3727,49.2009,42.1931,36.1834,31.0296,26.61,22.8198,19.5695,16.7822,101.043
1,1,2,1,1,2,1888,1,1888,B,TIME,7309.37,6268.4,5375.67,4610.06,3953.03,3388.12,2902.37,2485.66,2128.87,1823.6,1562.44,1338.96,1147.7,983.962,843.706,723.494,620.426,532.047,456.261,391.273,335.541,287.749,246.763,211.616,181.474,155.626,133.46,114.451,98.1489,84.1692,72.1806,61.8997,53.0831,45.5223,39.0384,33.478,28.7096,24.6204,21.1137,18.1064,109.015
1,1,2,1,1,2,1888,1,1888.5,M,TIME,6768.83,5804.85,4978.13,4268.86,3659.51,3135.47,2685.36,2299.62,1969.49,1687.07,1445.46,1238.72,1061.78,910.293,780.538,669.326,573.974,492.212,422.101,361.978,310.419,266.205,228.288,195.772,167.887,143.974,123.468,105.882,90.8005,77.8674,66.7765,57.2653,49.1088,42.114,36.1156,30.9715,26.5601,22.7771,19.5329,16.7507,100.853
1,1,2,1,1,2,1889,1,1889,B,TIME,7309.21,6268.27,5375.57,4609.98,3952.92,3387.79,2901.67,2484.58,2127.51,1822.05,1560.76,1337.24,1145.97,982.28,842.14,722.099,619.213,531.001,455.36,390.498,334.877,287.178,246.274,211.196,181.115,155.318,133.195,114.224,97.9543,84.0023,72.0375,61.7769,52.9778,45.432,38.961,33.4116,28.6527,24.5716,21.0718,18.0705,108.799
1,1,2,1,1,2,1889,1,1889.5,M,TIME,6768.69,5804.73,4978.03,4268.76,3659.27,3134.93,2684.45,2298.38,1968.01,1685.45,1443.75,1236.98,1060.06,908.636,779.002,667.961,572.789,491.191,421.221,361.222,309.77,265.648,227.81,195.362,167.536,143.673,123.209,105.66,90.6104,77.7044,66.6367,57.1454,49.0059,42.0259,36.04,30.9067,26.5045,22.7294,19.492,16.7157,100.642
1,1,2,1,1,2,1890,1,1890,B,TIME,7309.06,6268.14,5375.46,4609.89,3952.79,3387.44,2900.95,2483.49,2126.13,1820.48,1559.09,1335.51,1144.24,980.582,840.513,720.599,617.883,529.846,454.365,389.641,334.14,286.546,245.732,210.731,180.715,154.975,132.902,113.972,97.7384,83.8171,71.8787,61.6408,52.861,45.3318,38.8751,33.338,28.5895,24.5174,21.0253,18.0306,108.559
1,1,2,1,1,2,1890,1,1890.5,M,TIME,6768.54,5804.6,4977.93,4268.64,3659.02,3134.38,2683.52,2297.12,1966.52,1683.81,1442.04,1235.24,1058.34,906.964,777.412,666.499,571.495,490.068,420.253,360.389,309.054,265.033,227.283,194.91,167.148,143.341,122.924,105.415,90.4006,77.5245,66.4824,57.0131,48.8925,41.9285,35.9565,30.8351,26.4432,22.6768,19.4468,16.677,100.409
1,1,2,1,1,2,1891,1,1891,B,TIME,7308.9,6268,5375.35,4609.79,3952.66,3387.09,2900.22,2482.39,2124.74,1818.9,1557.4,1333.78,1142.51,978.882,838.874,719.047,616.462,528.59,453.276,388.703,333.332,285.852,245.136,210.22,180.277,154.6,132.579,113.695,97.5013,83.6138,71.7043,61.4912,52.7328,45.2219,38.7807,33.2571,28.5201,24.4579,20.9743,17.9869,108.296
1,1,2,1,1,2,1891,1,1891.5,M,TIME,6768.4,5804.48,4977.82,4268.52,3658.77,3133.82,2682.58,2295.85,1965.01,1682.16,1440.31,1233.5,1056.62,905.291,775.808,664.99,570.117,488.851,419.199,359.48,308.273,264.362,226.707,194.416,166.724,142.977,122.612,105.148,90.1713,77.3278,66.3137,56.8684,48.7684,41.8221,35.8653,30.7568,26.376,22.6192,19.3975,16.6346,100.154
1,1,2,1,1,2,1892,1,1892,B,TIME,7308.76,6267.87,5375.23,4609.69,3952.52,3386.73,2899.49,2481.28,2123.33,1817.3,1555.69,1332.03,1140.77,977.18,837.232,717.484,614.997,527.256,452.1,387.684,332.455,285.097,244.488,209.663,179.8,154.19,132.228,113.394,97.243,83.3923,71.5144,61.3283,52.5931,45.1021,38.678,33.169,28.4446,24.3931,20.9187,17.9392,108.009
1,1,2,1,1,2,1892,1,1892.5,M,TIME,6768.27,5804.36,4977.71,4268.4,3658.5,3133.25,2681.63,2294.57,1963.5,1680.49,1438.58,1231.75,1054.89,903.616,774.204,663.47,568.699,487.563,418.065,358.498,307.427,263.635,226.082,193.88,166.264,142.582,122.274,104.858,89.9224,77.1143,66.1306,56.7114,48.6338,41.7067,35.7662,30.6719,26.3032,22.5568,19.3439,16.5887,99.8777
1,1,2,1,1,2,1893,1,1893,B,TIME,7308.62,6267.75,5375.12,4609.59,3952.37,3386.36,2898.74,2480.15,2121.91,1815.69,1553.98,1330.28,1139.03,975.476,835.59,715.92,613.523,525.886,450.858,386.592,331.51,284.283,243.788,209.062,179.284,153.747,131.848,113.069,96.9638,83.1528,71.309,61.1522,52.442,44.9725,38.5669,33.0737,28.3629,24.323,20.8586,17.8877,107.699
1,1,2,1,1,2,1893,1,1893.5,M,TIME,6768.15,5804.24,4977.61,4268.27,3658.23,3132.67,2680.67,2293.28,1961.97,1678.82,1436.83,1229.99,1053.16,901.939,772.597,661.949,567.271,486.241,416.87,357.448,306.518,262.852,225.409,193.302,165.768,142.157,121.909,104.545,89.654,76.8842,65.9333,56.5421,48.4886,41.5822,35.6595,30.5804,26.2247,22.4894,19.2862,16.5392,99.5796
1,1,2,1,1,2,1894,1,1894,B,TIME,7308.51,6267.63,5375.01,4609.49,3952.23,3385.98,2897.98,2479.01,2120.48,1814.07,1552.26,1328.52,1137.27,973.764,833.945,714.354,612.047,524.507,449.585,385.443,330.501,283.411,243.037,208.416,178.729,153.272,131.44,112.719,96.6635,82.8953,71.0882,60.9628,52.2796,44.8332,38.4474,32.9712,28.275,24.2477,20.794,17.8323,107.365
1,1,2,1,1,2,1894,1,1894.5,M,TIME,6768.04,5804.14,4977.51,4268.15,3657.96,3132.08,2679.71,2291.97,1960.42,1677.13,1435.08,1228.22,1051.42,900.253,770.989,660.426,565.843,484.911,415.645,356.346,305.551,262.016,224.69,192.683,165.237,141.701,121.518,104.209,89.3663,76.6374,65.7216,56.3606,48.333,41.4487,35.545,30.4822,26.1405,22.4172,19.2243,16.4861,99.2598
1,1,2,1,1,2,1895,1,1895,B,TIME,7308.43,6267.54,5374.92,4609.4,3952.08,3385.61,2897.23,2477.87,2119.05,1812.45,1550.52,1326.74,1135.5,972.043,832.292,712.786,610.57,523.127,448.305,384.268,329.445,282.485,242.236,207.727,178.137,152.763,131.004,112.344,96.3424,82.6199,70.852,60.7602,52.1059,44.6842,38.3197,32.8617,28.1811,24.1671,20.7249,17.773,107.008
1,1,2,1,1,2,1895,1,1895.5,M,TIME,6767.96,5804.05,4977.42,4268.03,3657.69,3131.5,2678.73,2290.66,1958.87,1675.43,1433.31,1226.44,1049.66,898.56,769.374,658.902,564.413,483.58,414.414,355.219,304.54,261.13,223.924,192.024,164.67,141.215,121.1,103.851,89.0593,76.3742,65.4958,56.167,48.1669,41.3063,35.4229,30.3774,26.0507,22.3402,19.1582,16.4294,98.9187
1,1,2,1,1,2,1896,1,1896,B,TIME,7308.37,6267.46,5374.83,4609.31,3951.94,3385.23,2896.46,2476.72,2117.6,1810.81,1548.78,1324.96,1133.73,970.314,830.632,711.212,609.092,521.746,447.023,383.086,328.365,281.518,241.39,206.996,177.508,152.222,130.539,111.946,96.0006,82.3267,70.6006,60.5446,51.921,44.5256,38.1837,32.745,28.081,24.0813,20.6513,17.7099,106.628
1,1,2,1,1,2,1896,1,1896.5,M,TIME,6767.91,5803.98,4977.34,4267.92,3657.43,3130.91,2677.75,2289.34,1957.31,1673.72,1431.53,1224.65,1047.9,896.857,767.75,657.37,562.981,482.247,413.182,354.085,303.507,260.206,223.115,191.326,164.07,140.698,120.657,103.471,88.7329,76.0942,65.2558,55.9611,47.9903,41.1549,35.293,30.2661,25.9552,22.2583,19.0879,16.3692,98.556
1,1,2,1,1,2,1897,1,1897,B,TIME,7308.35,6267.42,5374.77,4609.24,3951.81,3384.86,2895.7,2475.56,2116.14,1809.15,1547.02,1323.16,1131.94,968.571,828.961,709.628,607.604,520.361,445.739,381.902,327.279,280.53,240.507,206.225,176.841,151.649,130.047,111.523,95.6376,82.0154,70.3336,60.3156,51.7246,44.3572,38.0393,32.6212,27.9748,23.9902,20.5732,17.6429,106.225
1,1,2,1,1,2,1897,1,1897.5,M,TIME,6767.89,5803.93,4977.28,4267.82,3657.17,3130.32,2676.77,2288.02,1955.74,1672,1429.74,1222.85,1046.13,895.144,766.117,655.831,561.542,480.912,411.948,352.95,302.468,259.263,222.274,190.591,163.435,140.152,120.188,103.068,88.3873,75.7978,65.0016,55.7431,47.8034,40.9945,35.1555,30.1482,25.854,22.1715,19.0136,16.3054,98.1719
1,1,2,1,1,2,1898,1,1898,B,TIME,7308.38,6267.4,5374.73,4609.18,3951.69,3384.49,2894.93,2474.4,2114.68,1807.49,1545.25,1321.35,1130.15,966.822,827.283,708.038,606.112,518.971,444.454,380.718,326.193,279.538,239.608,205.424,176.142,151.045,129.527,111.076,95.2545,81.6867,70.0516,60.0738,51.5172,44.1794,37.8867,32.4904,27.8626,23.894,20.4907,17.5722,105.799
1,1,2,1,1,2,1898,1,1898.5,M,TIME,6767.92,5803.92,4977.24,4267.73,3656.92,3129.74,2675.79,2286.69,1954.16,1670.28,1427.94,1221.04,1044.35,893.425,764.479,654.286,560.099,479.573,410.713,351.815,301.43,258.317,221.418,189.829,162.77,139.578,119.694,102.644,88.0231,75.4854,64.7336,55.5132,47.6062,40.8255,35.0105,30.0238,25.7474,22.0801,18.9351,16.2381,97.767
1,1,2,1,1,2,1899,1,1899,B,TIME,7308.46,6267.42,5374.71,4609.15,3951.58,3384.13,2894.17,2473.24,2113.22,1805.83,1543.48,1319.54,1128.34,965.067,825.599,706.443,604.616,517.578,443.166,379.533,325.107,278.546,238.706,204.609,175.418,150.413,128.982,110.607,94.8516,81.3408,69.7548,59.8192,51.2989,43.9922,37.7262,32.3527,27.7445,23.7928,20.4039,17.4977,105.35
1,1,2,1,1,2,1899,1,1899.5,M,TIME,6767.99,5803.94,4977.22,4267.67,3656.68,3129.17,2674.81,2285.36,1952.59,1668.55,1426.14,1219.23,1042.56,891.699,762.835,652.737,558.651,478.23,409.475,350.68,300.391,257.37,220.559,189.054,162.082,138.978,119.177,102.199,87.6407,75.157,64.4518,55.2716,47.399,40.6477,34.8581,29.8931,25.6353,21.984,18.8527,16.1674,97.3413
